"RPID534","MR PELVIS W IVCON","MR PELVIS WITH IV CONTRAST","A magnetic resonance  RADIOLOGY ORDERABLE imaging procedure focused on the PELVIS WITH IV CONTRAST","RID13060|RID10312|RID2507|RID28769"
"RPID535","MR PELVIS REC COIL WO IVCON","MR PELVIS RECTAL COIL WITHOUT IV CONTRAST","A magnetic resonance  RADIOLOGY ORDERABLE imaging procedure focused on the PELVIS with a technique of RECTAL COIL WITHOUT IV CONTRAST","RID13060|RID10312|RID2507|RID10809|RID28768"
"RPID536","MR PELVIS URETHRA VAG COIL WO IVCON","MR PELVIS URETHRA VAGINAL COIL WITHOUT IV CONTRAST","A magnetic resonance  RADIOLOGY ORDERABLE imaging procedure focused on the URETHRA in the PELVIS with a technique of VAGINAL COIL WITHOUT IV CONTRAST","RID13060|RID10312|RID2507|RID34890|RID38596|RID28768"
"RPID537","MR ABD RETRO WO IVCON","MR ABDOMEN RETROPERITONEUM WITHOUT IV CONTRAST","A magnetic resonance  RADIOLOGY ORDERABLE imaging procedure focused on the RETROPERITONEUM in the ABDOMEN WITHOUT IV CONTRAST","RID13060|RID10312|RID56|RID431|RID28768"
"RPID538","MR PELVIS SCROTUM WO IVCON","MR PELVIS SCROTUM WITHOUT IV CONTRAST","A magnetic resonance  RADIOLOGY ORDERABLE imaging procedure focused on the SCROTUM in the PELVIS WITHOUT IV CONTRAST","RID13060|RID10312|RID2507|RID365|RID28768"
"RPID539","MR PELVIS SCROTUM WO & W IVCON","MR PELVIS SCROTUM WITHOUT THEN WITH IV CONTRAST","A magnetic resonance  RADIOLOGY ORDERABLE imaging procedure focused on the SCROTUM in the PELVIS WITHOUT THEN WITH IV CONTRAST","RID13060|RID10312|RID2507|RID365|RID28771"
"RPID540","MR C SPINE WO IVCON","MR CERVICAL SPINE WITHOUT IV CONTRAST","A magnetic resonance  RADIOLOGY ORDERABLE imaging procedure focused on the CERVICAL SPINE WITHOUT IV CONTRAST","RID13060|RID10312|RID34571|RID28768"
"RPID541","MR L SPINE WO IVCON","MR LUMBAR SPINE WITHOUT IV CONTRAST","A magnetic resonance  RADIOLOGY ORDERABLE imaging procedure focused on the LUMBAR SPINE WITHOUT IV CONTRAST","RID13060|RID10312|RID34573|RID28768"
"RPID542","MR T SPINE WO IVCON","MR THORACIC SPINE WITHOUT IV CONTRAST","A magnetic resonance  RADIOLOGY ORDERABLE imaging procedure focused on the THORACIC SPINE WITHOUT IV CONTRAST","RID13060|RID10312|RID28677|RID28768"
"RPID543","MR LE THIGH WO IVCON","MR LOWER EXTREMITY THIGH WITHOUT IV CONTRAST","A magnetic resonance  RADIOLOGY ORDERABLE imaging procedure focused on the THIGH in the LOWER EXTREMITY WITHOUT IV CONTRAST","RID13060|RID10312|RID2638|RID2660|RID28768"
"RPID544","MR T SPINE WO & W IVCON","MR THORACIC SPINE WITHOUT THEN WITH IV CONTRAST","A magnetic resonance  RADIOLOGY ORDERABLE imaging procedure focused on the THORACIC SPINE WITHOUT THEN WITH IV CONTRAST","RID13060|RID10312|RID28677|RID28771"
"RPID545","MR T SPINE W IVCON","MR THORACIC SPINE WITH IV CONTRAST","A magnetic resonance  RADIOLOGY ORDERABLE imaging procedure focused on the THORACIC SPINE WITH IV CONTRAST","RID13060|RID10312|RID28677|RID28769"
"RPID546","MR HEAD TMJ WO IVCON","MR HEAD TEMPOROMANDIBULAR JOINT WITHOUT IV CONTRAST","A magnetic resonance  RADIOLOGY ORDERABLE imaging procedure focused on the TEMPOROMANDIBULAR JOINT in the HEAD WITHOUT IV CONTRAST","RID13060|RID10312|RID9080|RID9779|RID28768"
"RPID547","MR HEAD TMJ WO & W IVCON","MR HEAD TEMPOROMANDIBULAR JOINT WITHOUT THEN WITH IV CONTRAST","A magnetic resonance  RADIOLOGY ORDERABLE imaging procedure focused on the TEMPOROMANDIBULAR JOINT in the HEAD WITHOUT THEN WITH IV CONTRAST","RID13060|RID10312|RID9080|RID9779|RID28771"
"RPID548","MR UE W IVCON","MR UPPER EXTREMITY WITH IV CONTRAST","A magnetic resonance  RADIOLOGY ORDERABLE imaging procedure focused on the UPPER EXTREMITY WITH IV CONTRAST","RID13060|RID10312|RID1850|RID28769"
"RPID549","MR UE JT WO & W IVCON","MR UPPER EXTREMITY JOINT WITHOUT THEN WITH IV CONTRAST","A magnetic resonance  RADIOLOGY ORDERABLE imaging procedure focused on the JOINT in the UPPER EXTREMITY WITHOUT THEN WITH IV CONTRAST","RID13060|RID10312|RID1850|RID6122|RID28771"
"RPID550","MR UE ARTHRO JT","MR UPPER EXTREMITY ARTHROGRAPHY JOINT","A magnetic resonance  RADIOLOGY ORDERABLE ARTHROGRAPHY procedure focused on the JOINT in the UPPER EXTREMITY","RID13060|RID10312|RID1850|RID10373|RID6122|0"
"RPID551","MR UE HUMERUS WO IVCON","MR UPPER EXTREMITY HUMERUS WITHOUT IV CONTRAST","A magnetic resonance  RADIOLOGY ORDERABLE imaging procedure focused on the HUMERUS in the UPPER EXTREMITY WITHOUT IV CONTRAST","RID13060|RID10312|RID1850|RID1971|RID28768"
"RPID552","MR UE WO IVCON","MR UPPER EXTREMITY WITHOUT IV CONTRAST","A magnetic resonance  RADIOLOGY ORDERABLE imaging procedure focused on the UPPER EXTREMITY WITHOUT IV CONTRAST","RID13060|RID10312|RID1850|RID28768"
"RPID553","MR UE JT WO IVCON","MR UPPER EXTREMITY JOINT WITHOUT IV CONTRAST","A magnetic resonance  RADIOLOGY ORDERABLE imaging procedure focused on the JOINT in the UPPER EXTREMITY WITHOUT IV CONTRAST","RID13060|RID10312|RID1850|RID6122|RID28768"
"RPID554","MR ABD ANGIO WO IVCON","MR ABDOMEN ANGIOGRAPHY WITHOUT IV CONTRAST","A magnetic resonance  RADIOLOGY ORDERABLE ANGIOGRAPHY procedure focused on the ABDOMEN WITHOUT IV CONTRAST","RID13060|RID10312|RID56|RID10371|RID28768"
"RPID555","MR ABD ANGIO W IVCON","MR ABDOMEN ANGIOGRAPHY WITH IV CONTRAST","A magnetic resonance  RADIOLOGY ORDERABLE ANGIOGRAPHY procedure focused on the ABDOMEN WITH IV CONTRAST","RID13060|RID10312|RID56|RID10371|RID28769"
"RPID556","MR CHST ANGIO W IVCON","MR CHEST ANGIOGRAPHY WITH IV CONTRAST","A magnetic resonance  RADIOLOGY ORDERABLE ANGIOGRAPHY procedure focused on the CHEST WITH IV CONTRAST","RID13060|RID10312|RID1243|RID10371|RID28769"
"RPID557","MR CHST ANGIO WO IVCON","MR CHEST ANGIOGRAPHY WITHOUT IV CONTRAST","A magnetic resonance  RADIOLOGY ORDERABLE ANGIOGRAPHY procedure focused on the CHEST WITHOUT IV CONTRAST","RID13060|RID10312|RID1243|RID10371|RID28768"
"RPID558","MR HEAD ANGIO W IVCON","MR HEAD ANGIOGRAPHY WITH IV CONTRAST","A magnetic resonance  RADIOLOGY ORDERABLE ANGIOGRAPHY procedure focused on the HEAD WITH IV CONTRAST","RID13060|RID10312|RID9080|RID10371|RID28769"
"RPID559","MR LE ANGIO WO IVCON","MR LOWER EXTREMITY ANGIOGRAPHY WITHOUT IV CONTRAST","A magnetic resonance  RADIOLOGY ORDERABLE ANGIOGRAPHY procedure focused on the LOWER EXTREMITY WITHOUT IV CONTRAST","RID13060|RID10312|RID2638|RID10371|RID28768"
"RPID560","MR LE ANGIO W IVCON","MR LOWER EXTREMITY ANGIOGRAPHY WITH IV CONTRAST","A magnetic resonance  RADIOLOGY ORDERABLE ANGIOGRAPHY procedure focused on the LOWER EXTREMITY WITH IV CONTRAST","RID13060|RID10312|RID2638|RID10371|RID28769"
"RPID561","MR NECK ANGIO W IVCON","MR NECK ANGIOGRAPHY WITH IV CONTRAST","A magnetic resonance  RADIOLOGY ORDERABLE ANGIOGRAPHY procedure focused on the NECK WITH IV CONTRAST","RID13060|RID10312|RID7488|RID10371|RID28769"
"RPID562","MR SPINE ANGIO SPI COR WO & W IVCON","MR SPINE ANGIOGRAPHY SPINAL CORD WITHOUT THEN WITH IV CONTRAST","A magnetic resonance  RADIOLOGY ORDERABLE ANGIOGRAPHY procedure focused on the SPINAL CORD in the SPINE WITHOUT THEN WITH IV CONTRAST","RID13060|RID10312|RID7741|RID10371|RID7361|RID28771"
"RPID563","MR LE WO & W IVCON","MR LOWER EXTREMITY WITHOUT THEN WITH IV CONTRAST","A magnetic resonance  RADIOLOGY ORDERABLE imaging procedure focused on the LOWER EXTREMITY WITHOUT THEN WITH IV CONTRAST","RID13060|RID10312|RID2638|RID28771"
"RPID564","MR LE JT W IVCON","MR LOWER EXTREMITY JOINT WITH IV CONTRAST","A magnetic resonance  RADIOLOGY ORDERABLE imaging procedure focused on the JOINT in the LOWER EXTREMITY WITH IV CONTRAST","RID13060|RID10312|RID2638|RID6122|RID28769"
"RPID565","MR CHST HEART W IVCON","MR CHEST HEART WITH IV CONTRAST","A magnetic resonance  RADIOLOGY ORDERABLE imaging procedure focused on the HEART in the CHEST WITH IV CONTRAST","RID13060|RID10312|RID1243|RID1385|RID28769"
"RPID566","MR PELVIS WO & W IVCON","MR PELVIS WITHOUT THEN WITH IV CONTRAST","A magnetic resonance  RADIOLOGY ORDERABLE imaging procedure focused on the PELVIS WITHOUT THEN WITH IV CONTRAST","RID13060|RID10312|RID2507|RID28771"
"RPID567","MR UE WO & W IVCON","MR UPPER EXTREMITY WITHOUT THEN WITH IV CONTRAST","A magnetic resonance  RADIOLOGY ORDERABLE imaging procedure focused on the UPPER EXTREMITY WITHOUT THEN WITH IV CONTRAST","RID13060|RID10312|RID1850|RID28771"
"RPID568","MR UE JT W IVCON","MR UPPER EXTREMITY JOINT WITH IV CONTRAST","A magnetic resonance  RADIOLOGY ORDERABLE imaging procedure focused on the JOINT in the UPPER EXTREMITY WITH IV CONTRAST","RID13060|RID10312|RID1850|RID6122|RID28769"
"RPID569","MR HEAD NECK ANGIO","MR HEAD NECK ANGIOGRAPHY","A magnetic resonance  RADIOLOGY ORDERABLE ANGIOGRAPHY procedure focused on the HEAD and NECK","RID13060|RID10312|RID9080|RID7488|RID10371|0"
"RPID570","MR SPINE ANGIO WO & W IVCON","MR SPINE ANGIOGRAPHY WITHOUT THEN WITH IV CONTRAST","A magnetic resonance  RADIOLOGY ORDERABLE ANGIOGRAPHY procedure focused on the SPINE WITHOUT THEN WITH IV CONTRAST","RID13060|RID10312|RID7741|RID10371|RID28771"
"RPID571","MR UE ANGIO SPIN CAN","MR UPPER EXTREMITY ANGIOGRAPHY SPINAL CANAL","A magnetic resonance  RADIOLOGY ORDERABLE ANGIOGRAPHY procedure focused on the SPINAL CANAL in the UPPER EXTREMITY","RID13060|RID10312|RID1850|RID10371|RID6135|0"
"RPID572","MR BREAST BILAT WO & W IVCON","MR BREAST BILATERAL WITHOUT THEN WITH IV CONTRAST","A magnetic resonance  RADIOLOGY ORDERABLE imaging procedure focused on the BILATERAL BREAST WITHOUT THEN WITH IV CONTRAST","RID13060|RID10312|RID28749|RID5771|RID28771"
"RPID573","MR BREAST GUIDE ADD LOC NEEDLE PLCMNT","MR BREAST GUIDANCE ADDITIONAL LOCATION NEEDLE PLACEMENT","A magnetic resonance  RADIOLOGY ORDERABLE GUIDANCE ADDITIONAL LOCATION procedure focused on the BREAST for the purpose of NEEDLE PLACEMENT","RID13060|RID10312|RID28749|RID35732|RID39039|RID35816|0"
"RPID574","MR BONE BN MARROW WO & W IVCON","MR BONE BONE MARROW WITHOUT THEN WITH IV CONTRAST","A magnetic resonance  RADIOLOGY ORDERABLE imaging procedure focused on the BONE MARROW in the BONE WITHOUT THEN WITH IV CONTRAST","RID13060|RID10312|RID13197|RID38594|RID28771"
"RPID575","MR BREAST NEEDLE PLCMNT","MR BREAST NEEDLE PLACEMENT","A magnetic resonance  RADIOLOGY ORDERABLE imaging procedure focused on the BREAST for the purpose of NEEDLE PLACEMENT","RID13060|RID10312|RID28749|RID35816|0"
"RPID576","MR BREAST BILAT","MR BREAST BILATERAL","A magnetic resonance  RADIOLOGY ORDERABLE imaging procedure focused on the BILATERAL BREAST","RID13060|RID10312|RID28749|RID5771|0"
"RPID577","MR BREAST BILAT W IVCON","MR BREAST BILATERAL WITH IV CONTRAST","A magnetic resonance  RADIOLOGY ORDERABLE imaging procedure focused on the BILATERAL BREAST WITH IV CONTRAST","RID13060|RID10312|RID28749|RID5771|RID28769"
"RPID578","MR BREAST WO & W IVCON","MR BREAST WITHOUT THEN WITH IV CONTRAST","A magnetic resonance  RADIOLOGY ORDERABLE imaging procedure focused on the BREAST WITHOUT THEN WITH IV CONTRAST","RID13060|RID10312|RID28749|RID28771"
"RPID579","MR BREAST UNILAT","MR BREAST UNILATERAL","A magnetic resonance  RADIOLOGY ORDERABLE imaging procedure focused on the UNILATERAL BREAST","RID13060|RID10312|RID28749|RID38593|0"
"RPID580","MR BREAST","MR BREAST","A magnetic resonance  RADIOLOGY ORDERABLE imaging procedure focused on the BREAST","RID13060|RID10312|RID28749|0"
"RPID581","MR CHST VELO FLOW","MR CHEST VELOCITY FLOW","A magnetic resonance  RADIOLOGY ORDERABLE imaging procedure focused on the CHEST for the purpose of VELOCITY and FLOW","RID13060|RID10312|RID1243|RID28700|RID13035|0"
"RPID582","MR HEAD W IVCON","MR HEAD WITH IV CONTRAST","A magnetic resonance  RADIOLOGY ORDERABLE imaging procedure focused on the HEAD WITH IV CONTRAST","RID13060|RID10312|RID9080|RID28769"
"RPID583","MR HEAD WO IVCON","MR HEAD WITHOUT IV CONTRAST","A magnetic resonance  RADIOLOGY ORDERABLE imaging procedure focused on the HEAD WITHOUT IV CONTRAST","RID13060|RID10312|RID9080|RID28768"
"RPID584","MR BONE BN MARROW","MR BONE BONE MARROW","A magnetic resonance  RADIOLOGY ORDERABLE imaging procedure focused on the BONE MARROW in the BONE","RID13060|RID10312|RID13197|RID38594|0"
"RPID585","MR NEEDLE PLCMNT","MR NEEDLE PLACEMENT","A magnetic resonance  RADIOLOGY ORDERABLE imaging procedure focused on the for the purpose of NEEDLE PLACEMENT","RID13060|RID10312|RID35816|0"
"RPID586","MR CHST MEDIAST","MR CHEST MEDIASTINUM","A magnetic resonance  RADIOLOGY ORDERABLE imaging procedure focused on the MEDIASTINUM in the CHEST","RID13060|RID10312|RID1243|RID1384|0"
"RPID587","MR HEAD SPECTRO","MR HEAD SPECTROSCOPY","A magnetic resonance  RADIOLOGY ORDERABLE SPECTROSCOPY procedure focused on the HEAD","RID13060|RID10312|RID9080|RID10377|0"
"RPID588","MR UE JT BILAT W IVCON","MR UPPER EXTREMITY JOINT BILATERAL WITH IV CONTRAST","A magnetic resonance  RADIOLOGY ORDERABLE imaging procedure focused on the BILATERAL JOINT in the UPPER EXTREMITY WITH IV CONTRAST","RID13060|RID10312|RID1850|RID6122|RID5771|RID28769"
"RPID589","MR BREAST GUIDE VAC AS BX","MR BREAST GUIDANCE VACUUM ASSISTED BIOPSY","A magnetic resonance  RADIOLOGY ORDERABLE GUIDANCE procedure focused on the BREAST for the purpose of VACUUM ASSISTED BIOPSY","RID13060|RID10312|RID28749|RID35732|RID38602|0"
"RPID590","MR GUIDE CLIP PLACE","MR GUIDANCE CLIP PLACEMENT","A magnetic resonance  RADIOLOGY ORDERABLE GUIDANCE procedure focused on the for the purpose of CLIP PLACEMENT","RID13060|RID10312|RID35732|RID38597|0"
"RPID591","MR HEAD TMJ","MR HEAD TEMPOROMANDIBULAR JOINT","A magnetic resonance  RADIOLOGY ORDERABLE imaging procedure focused on the TEMPOROMANDIBULAR JOINT in the HEAD","RID13060|RID10312|RID9080|RID9779|0"
"RPID592","MR HEAD ANGIO BRN WO IVCON","MR HEAD ANGIOGRAPHY BRAIN WITHOUT IV CONTRAST","A magnetic resonance  RADIOLOGY ORDERABLE ANGIOGRAPHY procedure focused on the BRAIN in the HEAD WITHOUT IV CONTRAST","RID13060|RID10312|RID9080|RID10371|RID6434|RID28768"
"RPID593","MR PEDS HEAD BRN WO IVCON","MR PEDIATRIC HEAD BRAIN WITHOUT IV CONTRAST","A magnetic resonance  RADIOLOGY ORDERABLE PEDIATRIC imaging procedure focused on the BRAIN in the HEAD WITHOUT IV CONTRAST","RID13060|RID10312|RID34492|RID9080|RID6434|RID28768"
"RPID594","MR SPCMN","MR SPECIMEN","A magnetic resonance  RADIOLOGY ORDERABLE imaging procedure focused on the SPECIMEN in the","RID13060|RID10312|RID38777|0"
"RPID595","MR SPECTRO","MR SPECTROSCOPY","A magnetic resonance  RADIOLOGY ORDERABLE SPECTROSCOPY procedure focused on the","RID13060|RID10312|RID10377|0"
"RPID596","MR GUIDE NEEDLE PLCMNT","MR GUIDANCE NEEDLE PLACEMENT","A magnetic resonance  RADIOLOGY ORDERABLE GUIDANCE procedure focused on the for the purpose of NEEDLE PLACEMENT","RID13060|RID10312|RID35732|RID35816|0"
"RPID597","MR BREAST UNILAT WO & W IVCON","MR BREAST UNILATERAL WITHOUT THEN WITH IV CONTRAST","A magnetic resonance  RADIOLOGY ORDERABLE imaging procedure focused on the UNILATERAL BREAST WITHOUT THEN WITH IV CONTRAST","RID13060|RID10312|RID28749|RID38593|RID28771"
"RPID598","MR ABD","MR ABDOMEN","A magnetic resonance  RADIOLOGY ORDERABLE imaging procedure focused on the ABDOMEN","RID13060|RID10312|RID56|0"
"RPID599","MR LE ANGIO LT","MR LOWER EXTREMITY ANGIOGRAPHY LEFT","A magnetic resonance  RADIOLOGY ORDERABLE ANGIOGRAPHY procedure focused on the LEFT LOWER EXTREMITY","RID13060|RID10312|RID2638|RID10371|RID5824|0"
"RPID600","MR LE ANGIO RT","MR LOWER EXTREMITY ANGIOGRAPHY RIGHT","A magnetic resonance  RADIOLOGY ORDERABLE ANGIOGRAPHY procedure focused on the RIGHT LOWER EXTREMITY","RID13060|RID10312|RID2638|RID10371|RID5825|0"
"RPID601","MR ABD ANGIO MES ISCH","MR ABDOMEN ANGIOGRAPHY MESENTERIC ISCHEMIA","A magnetic resonance  RADIOLOGY ORDERABLE ANGIOGRAPHY procedure focused on the ABDOMEN for the purpose of MESENTERIC ISCHEMIA","RID13060|RID10312|RID56|RID10371|RID38592|0"
"RPID602","MR LE ANKLE LT","MR LOWER EXTREMITY ANKLE LEFT","A magnetic resonance  RADIOLOGY ORDERABLE imaging procedure focused on the LEFT ANKLE in the LOWER EXTREMITY","RID13060|RID10312|RID2638|RID28545|RID5824|0"
"RPID603","MR LE ANKLE RT","MR LOWER EXTREMITY ANKLE RIGHT","A magnetic resonance  RADIOLOGY ORDERABLE imaging procedure focused on the RIGHT ANKLE in the LOWER EXTREMITY","RID13060|RID10312|RID2638|RID28545|RID5825|0"
"RPID604","MR LE ANKLE LT W IVCON","MR LOWER EXTREMITY ANKLE LEFT WITH IV CONTRAST","A magnetic resonance  RADIOLOGY ORDERABLE imaging procedure focused on the LEFT ANKLE in the LOWER EXTREMITY WITH IV CONTRAST","RID13060|RID10312|RID2638|RID28545|RID5824|RID28769"
"RPID605","MR LE ANKLE RT W IVCON","MR LOWER EXTREMITY ANKLE RIGHT WITH IV CONTRAST","A magnetic resonance  RADIOLOGY ORDERABLE imaging procedure focused on the RIGHT ANKLE in the LOWER EXTREMITY WITH IV CONTRAST","RID13060|RID10312|RID2638|RID28545|RID5825|RID28769"
"RPID606","MR LE ANKLE LT WO & W IVCON","MR LOWER EXTREMITY ANKLE LEFT WITHOUT THEN WITH IV CONTRAST","A magnetic resonance  RADIOLOGY ORDERABLE imaging procedure focused on the LEFT ANKLE in the LOWER EXTREMITY WITHOUT THEN WITH IV CONTRAST","RID13060|RID10312|RID2638|RID28545|RID5824|RID28771"
"RPID607","MR LE ANKLE RT WO & W IVCON","MR LOWER EXTREMITY ANKLE RIGHT WITHOUT THEN WITH IV CONTRAST","A magnetic resonance  RADIOLOGY ORDERABLE imaging procedure focused on the RIGHT ANKLE in the LOWER EXTREMITY WITHOUT THEN WITH IV CONTRAST","RID13060|RID10312|RID2638|RID28545|RID5825|RID28771"
"RPID608","MR ABD PELVIS W IVCON","MR ABDOMEN PELVIS WITH IV CONTRAST","A magnetic resonance  RADIOLOGY ORDERABLE imaging procedure focused on the ABDOMEN and PELVIS WITH IV CONTRAST","RID13060|RID10312|RID56|RID2507|RID28769"
"RPID609","MR ABD PELVIS WO & W IVCON","MR ABDOMEN PELVIS WITHOUT THEN WITH IV CONTRAST","A magnetic resonance  RADIOLOGY ORDERABLE imaging procedure focused on the ABDOMEN and PELVIS WITHOUT THEN WITH IV CONTRAST","RID13060|RID10312|RID56|RID2507|RID28771"
"RPID610","MR UE ARTHRO LT","MR UPPER EXTREMITY ARTHROGRAPHY LEFT","A magnetic resonance  RADIOLOGY ORDERABLE ARTHROGRAPHY procedure focused on the LEFT UPPER EXTREMITY","RID13060|RID10312|RID1850|RID10373|RID5824|0"
"RPID611","MR UE ARTHRO RT","MR UPPER EXTREMITY ARTHROGRAPHY RIGHT","A magnetic resonance  RADIOLOGY ORDERABLE ARTHROGRAPHY procedure focused on the RIGHT UPPER EXTREMITY","RID13060|RID10312|RID1850|RID10373|RID5825|0"
"RPID612","MR LE ARTHRO LT","MR LOWER EXTREMITY ARTHROGRAPHY LEFT","A magnetic resonance  RADIOLOGY ORDERABLE ARTHROGRAPHY procedure focused on the LEFT LOWER EXTREMITY","RID13060|RID10312|RID2638|RID10373|RID5824|0"
"RPID613","MR LE ARTHRO RT","MR LOWER EXTREMITY ARTHROGRAPHY RIGHT","A magnetic resonance  RADIOLOGY ORDERABLE ARTHROGRAPHY procedure focused on the RIGHT LOWER EXTREMITY","RID13060|RID10312|RID2638|RID10373|RID5825|0"
"RPID614","MR UE ANGIO LT","MR UPPER EXTREMITY ANGIOGRAPHY LEFT","A magnetic resonance  RADIOLOGY ORDERABLE ANGIOGRAPHY procedure focused on the LEFT UPPER EXTREMITY","RID13060|RID10312|RID1850|RID10371|RID5824|0"
"RPID615","MR UE ANGIO RT","MR UPPER EXTREMITY ANGIOGRAPHY RIGHT","A magnetic resonance  RADIOLOGY ORDERABLE ANGIOGRAPHY procedure focused on the RIGHT UPPER EXTREMITY","RID13060|RID10312|RID1850|RID10371|RID5825|0"
"RPID621","MR RESEARCH","MR RESEARCH","A magnetic resonance  RADIOLOGY ORDERABLE RESEARCH imaging procedure focused on the","RID13060|RID10312|RID35966|0"
"RPID622","MR UE CLAVICLE LT","MR UPPER EXTREMITY CLAVICLE LEFT","A magnetic resonance  RADIOLOGY ORDERABLE imaging procedure focused on the LEFT CLAVICLE in the UPPER EXTREMITY","RID13060|RID10312|RID1850|RID1854|RID5824|0"
"RPID623","MR UE CLAVICLE RT","MR UPPER EXTREMITY CLAVICLE RIGHT","A magnetic resonance  RADIOLOGY ORDERABLE imaging procedure focused on the RIGHT CLAVICLE in the UPPER EXTREMITY","RID13060|RID10312|RID1850|RID1854|RID5825|0"
"RPID624","MR UE CLAVICLE LT W IVCON","MR UPPER EXTREMITY CLAVICLE LEFT WITH IV CONTRAST","A magnetic resonance  RADIOLOGY ORDERABLE imaging procedure focused on the LEFT CLAVICLE in the UPPER EXTREMITY WITH IV CONTRAST","RID13060|RID10312|RID1850|RID1854|RID5824|RID28769"
"RPID625","MR UE CLAVICLE RT W IVCON","MR UPPER EXTREMITY CLAVICLE RIGHT WITH IV CONTRAST","A magnetic resonance  RADIOLOGY ORDERABLE imaging procedure focused on the RIGHT CLAVICLE in the UPPER EXTREMITY WITH IV CONTRAST","RID13060|RID10312|RID1850|RID1854|RID5825|RID28769"
"RPID626","MR UE CLAVICLE LT WO & W IVCON","MR UPPER EXTREMITY CLAVICLE LEFT WITHOUT THEN WITH IV CONTRAST","A magnetic resonance  RADIOLOGY ORDERABLE imaging procedure focused on the LEFT CLAVICLE in the UPPER EXTREMITY WITHOUT THEN WITH IV CONTRAST","RID13060|RID10312|RID1850|RID1854|RID5824|RID28771"
"RPID627","MR UE CLAVICLE RT WO & W IVCON","MR UPPER EXTREMITY CLAVICLE RIGHT WITHOUT THEN WITH IV CONTRAST","A magnetic resonance  RADIOLOGY ORDERABLE imaging procedure focused on the RIGHT CLAVICLE in the UPPER EXTREMITY WITHOUT THEN WITH IV CONTRAST","RID13060|RID10312|RID1850|RID1854|RID5825|RID28771"
"RPID628","MR ABD CHOLANG","MR ABDOMEN CHOLANGIOGRAPHY","A magnetic resonance  RADIOLOGY ORDERABLE CHOLANGIOGRAPHY procedure focused on the ABDOMEN","RID13060|RID10312|RID56|RID28548|0"
"RPID629","MR PELVIS RECTUM","MR PELVIS RECTUM","A magnetic resonance  RADIOLOGY ORDERABLE imaging procedure focused on the RECTUM in the PELVIS","RID13060|RID10312|RID2507|RID163|0"
